name: Trajectory 2
type: 3D
x: North | m
y: East  | m
z: Altitude | m
coords:
8.310   -> 189.9363915554075 -14.384667378730512 1952.4324710185892
8.315   -> 190.05205606360113 -14.413748402440417 1952.3992230320596
8.320   -> 190.16771308827936 -14.442864539664331 1952.3659819314557
8.325   -> 190.28336260519313 -14.472015798254247 1952.3327477320038
8.330   -> 190.39900458451623 -14.501202187019686 1952.2995204362676
8.335   -> 190.51463900156867 -14.53042371367256 1952.26630005961
8.340   -> 190.63026583144674 -14.559680385835112 1952.2330866172927
8.345   -> 190.74588504505036 -14.588972213177096 1952.1998801170312
8.350   -> 190.8614966170414 -14.618299203160937 1952.1666805741027
8.355   -> 190.97710052185946 -14.647661363157809 1952.133488003675
8.360   -> 191.0926967310892 -14.677058703633477 1952.1003024182428
8.365   -> 191.2082852187358 -14.706491231780891 1952.0671238328712
8.370   -> 191.3238659585852 -14.735958954700623 1952.0339522625097
8.375   -> 191.43943892286262 -14.765461883585242 1952.0007877240305
8.380   -> 191.55500408492304 -14.795000025340146 1951.9676302321652
8.385   -> 191.67056141790695 -14.82457338677769 1951.9344798015238
8.390   -> 191.78611089463337 -14.854181979743615 1951.9013364529303
8.395   -> 191.90165248781858 -14.883825810839692 1951.868200200666
8.400   -> 192.01718616997064 -14.913504886574456 1951.8350710588843
8.405   -> 192.1327119144536 -14.94321921936936 1951.8019490519146
8.410   -> 192.2482296933614 -14.972968815508576 1951.7688341934768
8.415   -> 192.36373947858735 -15.002753681183313 1951.7357264971552
8.420   -> 192.47924124399015 -15.032573829310042 1951.7026259903223
8.425   -> 192.59473496106224 -15.062429265843544 1951.66953268603
8.430   -> 192.71022060110462 -15.092319996646356 1951.6364465971878
8.435   -> 192.82569813841886 -15.122246035046668 1951.6033677537348
8.440   -> 192.94116754392127 -15.152207386660297 1951.570296167955
8.445   -> 193.05662878834715 -15.182204057011992 1951.5372318519844
8.450   -> 193.17208184638835 -15.212236059756364 1951.5041748378414
8.455   -> 193.28752668841457 -15.242303400162973 1951.47112513695
8.460   -> 193.40296328462608 -15.272406083411912 1951.4380827605805
8.465   -> 193.518391610052 -15.302544123397555 1951.405047742337
8.470   -> 193.63381163454875 -15.332717525038191 1951.372020092699
8.475   -> 193.74922332781605 -15.362926293164676 1951.3389998219866
8.480   -> 193.86462666516724 -15.393170441823736 1951.3059869648935
8.485   -> 193.98002161598234 -15.423449975579686 1951.2729815308771
8.490   -> 194.09540814949855 -15.453764898911837 1951.2399835292317
8.495   -> 194.21078624126054 -15.484115225931731 1951.2069929952445
8.500   -> 194.32615586021228 -15.514500960849283 1951.1740099372832
8.505   -> 194.4415169751695 -15.544922107792218 1951.1410343635473
8.510   -> 194.55686956185605 -15.575378680849838 1951.1080663094262
8.515   -> 194.67221358882298 -15.605870683879491 1951.0751057821383
8.520   -> 194.78754902450848 -15.636398120659516 1951.042152788729
8.525   -> 194.90287584476462 -15.66696100517098 1951.0092073642054
8.530   -> 195.01819401779517 -15.69755934092272 1950.9762695145855
8.535   -> 195.13350351170715 -15.72819313134806 1950.9433392457113
8.540   -> 195.2488043024311 -15.758862390235498 1950.910416591733
8.545   -> 195.36409635787146 -15.789567120751553 1950.8775015574276
8.550   -> 195.47937964585253 -15.820307325991049 1950.844594147392
8.555   -> 195.59465414233532 -15.851083019467763 1950.811694394459
8.560   -> 195.70991981497468 -15.881894204014182 1950.7788023021321
8.565   -> 195.82517663136232 -15.912740882395179 1950.7459178737322
8.570   -> 195.94042456744376 -15.943623067770398 1950.7130411403307
8.575   -> 196.05566359067538 -15.974540762648553 1950.6801721041345
8.580   -> 196.17089366846776 -16.005493969475072 1950.6473107671661
8.585   -> 196.2861147767071 -16.03648270097929 1950.6144571583109
8.590   -> 196.40132688270361 -16.067506959358287 1950.5816112784662
8.595   -> 196.51652995373905 -16.0985667467504 1950.548773128343
8.600   -> 196.6317239655992 -16.12966207538217 1950.5159427342373
8.605   -> 196.7469088855008 -16.160792947152967 1950.4831200957326
8.610   -> 196.86208468064967 -16.19195936390811 1950.4503052122257
8.615   -> 196.9772513266927 -16.223161337303015 1950.4174981070432
8.620   -> 197.0924087908063 -16.254398868954876 1950.3846987784607
8.625   -> 197.2075570401733 -16.28567196043168 1950.3519072245658
8.630   -> 197.32269605026625 -16.316980622753928 1950.3191234653639
8.635   -> 197.43782578827407 -16.348324857273674 1950.2863474978358
8.640   -> 197.55294622140931 -16.37970466529872 1950.253579318775
8.645   -> 197.66805732493788 -16.411120057155756 1950.2208189445407
8.650   -> 197.7831590661136 -16.44257103395009 1950.1880663708423
8.655   -> 197.89825141223082 -16.474057596747794 1950.1553215932026
8.660   -> 198.01333433831965 -16.505579755128093 1950.1225846240393
8.665   -> 198.12840781175035 -16.537137509969135 1950.089855457822
8.670   -> 198.24347179995004 -16.56873086211485 1950.0571340888343
8.675   -> 198.35852627768742 -16.60035982034888 1950.0244205252898
8.680   -> 198.47357121249942 -16.632024385342817 1949.9917147604567
8.685   -> 198.58860657199554 -16.66372455773905 1949.9590167874194
8.690   -> 198.70363233066095 -16.69546034548326 1949.9263266099567
8.695   -> 198.81864845624781 -16.72723174906194 1949.893644220183
8.700   -> 198.933654916596 -16.75903876893737 1949.86096961003
8.705   -> 199.0486516858885 -16.790881412180845 1949.8283027786456
8.710   -> 199.1636387321394 -16.822759679115933 1949.7956437170435
8.715   -> 199.27861602346488 -16.854673570046867 1949.7629924160576
8.720   -> 199.39358353373072 -16.886623091140255 1949.730348870042
8.725   -> 199.50854123125737 -16.918608242579396 1949.6977130689704
8.730   -> 199.62348908448095 -16.95062902453304 1949.6650850026401
8.735   -> 199.7384270669386 -16.982685442239028 1949.632464660484
8.740   -> 199.8533551472991 -17.014777495763397 1949.5998520315022
8.745   -> 199.96827329435948 -17.04690518516227 1949.5672471045223
8.750   -> 200.08318148132042 -17.079068514726917 1949.5346498639638
8.755   -> 200.19807967723816 -17.111267484429295 1949.5020602979257
8.760   -> 200.31296785130885 -17.143502094235895 1949.4694783943378
8.765   -> 200.42784597639243 -17.17577234747992 1949.4369041325494
8.770   -> 200.5427140219688 -17.208078244062417 1949.404337499835
8.775   -> 200.6575719576684 -17.240419783883205 1949.371778483304
8.780   -> 200.77241975600953 -17.2727969693122 1949.339227057214
8.785   -> 200.88725738692878 -17.30520980020253 1949.3066832080954
8.790   -> 201.00208482052273 -17.337658276410103 1949.2741469223192
8.795   -> 201.11690202897057 -17.370142399342548 1949.241618169063
8.800   -> 201.23170898269524 -17.40266216882773 1949.209096934199
8.805   -> 201.34650565228802 -17.435217584700037 1949.1765832034437
8.810   -> 201.46129200959476 -17.46780864741191 1949.144076940942
8.815   -> 201.5760680255509 -17.500435356788113 1949.1115781319945
8.820   -> 201.69083367126737 -17.533097712663384 1949.079086761752
8.825   -> 201.80558891826558 -17.565795714548038 1949.0466027894056
8.830   -> 201.9203337380161 -17.598529362285237 1949.014126199774
8.835   -> 202.03506810217078 -17.631298655731282 1948.9816569775319
8.840   -> 202.14979198193856 -17.664103593473182 1948.9491950770282
8.845   -> 202.2645053493439 -17.69694417539322 1948.9167404826912
8.850   -> 202.37920817659727 -17.72982040138964 1948.8842931788113
8.855   -> 202.49390043460983 -17.762732269150526 1948.8518531150362
8.860   -> 202.60858209597507 -17.795679778617053 1948.8194202754962
8.865   -> 202.72325313347605 -17.828662929748877 1948.7869946441895
8.870   -> 202.83791351774335 -17.861681719364793 1948.7545761662338
8.875   -> 202.95256322195092 -17.894736147483616 1948.7221648255538
8.880   -> 203.06720221946455 -17.927826214144787 1948.6897606059476
8.885   -> 203.181830480654 -17.960951915332465 1948.6573634482008
8.890   -> 203.29644797928137 -17.994113251160663 1948.6249733361242
8.895   -> 203.41105468930147 -18.02731022176581 1948.5925902534086
8.900   -> 203.52565058084537 -18.060542822336753 1948.5602141367306
8.905   -> 203.64023562826702 -18.093811053098992 1948.5278449698778
8.910   -> 203.75480980611317 -18.127114914301874 1948.4954827365248
8.915   -> 203.86937308430007 -18.160454400382573 1948.4631273694856
8.920   -> 203.98392543777388 -18.193829511692996 1948.4307788526144
8.925   -> 204.09846684167226 -18.227240248609963 1948.398437169658
8.930   -> 204.21299726572246 -18.260686604866567 1948.3661022498368
8.935   -> 204.32751668545956 -18.294168580954604 1948.3337740771578
8.940   -> 204.44202507660768 -18.327686177391477 1948.3014526355275
8.945   -> 204.55652240873238 -18.36123938725735 1948.269137850859
8.950   -> 204.6710086579509 -18.394828211195854 1948.2368297073965
8.955   -> 204.78548380056597 -18.42845264987658 1948.2045281892908
8.960   -> 204.89994780601015 -18.46211269578105 1948.1722332194508
8.965   -> 205.0144006509727 -18.49580834971514 1948.1399447824397
8.970   -> 205.12884231232385 -18.529539612510632 1948.1076628627318
8.975   -> 205.24327275939294 -18.563306476107435 1948.0753873805509
8.980   -> 205.35769196942792 -18.59710894148243 1948.0431183208552
8.985   -> 205.47209991985233 -18.630947009638014 1948.010855668521
8.990   -> 205.5864965799228 -18.664820672031784 1947.9785993414155
8.995   -> 205.7008819274298 -18.69872992981874 1947.9463493249655
9.000   -> 205.81525594033292 -18.73267478417868 1947.9141056045203
9.005   -> 205.92961858784736 -18.766655226148025 1947.8818680959316
9.010   -> 206.04396984828702 -18.800671257065346 1947.8496367851615
9.015   -> 206.1583097001276 -18.83472287829296 1947.817411658101
9.020   -> 206.27263811257453 -18.86881008050863 1947.7851926289316
9.025   -> 206.38695506444336 -18.902932865238284 1947.7529796842136
9.030   -> 206.50126053470348 -18.937091234030213 1947.720772810443
9.035   -> 206.61555449258225 -18.971285177266978 1947.6885719204806
9.040   -> 206.72983691737286 -19.005514696663976 1947.656377001544
9.045   -> 206.84410778851355 -19.03977979395727 1947.6241880407892
9.050   -> 206.95836707528542 -19.07408045929817 1947.592004950111
9.055   -> 207.07261475743297 -19.108416694591984 1947.5598277174338
9.060   -> 207.18685081483642 -19.14278850176271 1947.5276563306275
9.065   -> 207.30107521686202 -19.177195870794392 1947.49549070097
9.070   -> 207.41528794367738 -19.21163880378107 1947.4633308171406
9.075   -> 207.52948897557596 -19.246117302833234 1947.4311766677667
9.080   -> 207.64367828204016 -19.280631357831243 1947.39902816386
9.085   -> 207.75785584363084 -19.315180971055106 1947.3668852948929
9.090   -> 207.87202164102428 -19.34976614479878 1947.334748050291
9.095   -> 207.98617564384938 -19.384386868901704 1947.3026163411419
9.100   -> 208.10031783302887 -19.41904314582553 1947.270490157745
9.105   -> 208.21444818959014 -19.453734978043162 1947.2383694903572
9.110   -> 208.328566683338 -19.488462355414622 1947.206254250478
9.115   -> 208.44267329552454 -19.523225280577428 1947.1741444292609
9.120   -> 208.55676800749538 -19.558023756177416 1947.1420400178208
9.125   -> 208.6708507892597 -19.592857772155078 1947.109940928395
9.130   -> 208.7849216223654 -19.627727331316574 1947.0778471530116
9.135   -> 208.8989804884427 -19.662632436473285 1947.0457586836642
9.140   -> 209.0130273577323 -19.697573077704035 1947.0136754336415
9.145   -> 209.12706221204377 -19.732549257975073 1946.9815973958614
9.150   -> 209.24108503325755 -19.767560980254608 1946.9495245632093
9.155   -> 209.35509579187172 -19.802608234815285 1946.9174568503263
9.160   -> 209.46909446992288 -19.83769102477362 1946.8853942510273
9.165   -> 209.58308104950706 -19.87280935324471 1946.8533367590978
9.170   -> 209.69705550140404 -19.9079632107478 1946.8212842908156
9.175   -> 209.81101780784263 -19.94315260053868 1946.7892368408945
9.180   -> 209.92496795109963 -19.97837752586825 1946.7571944040214
9.185   -> 210.03890590225927 -20.013637977552108 1946.7251568983786
9.190   -> 210.15283164370777 -20.04893395897326 1946.6931243195743
9.195   -> 210.26674515786797 -20.084265473506264 1946.6610966631915
9.200   -> 210.38064641614963 -20.119632512309533 1946.629073849566
9.205   -> 210.49453540106182 -20.15503507888026 1946.59705587519
9.210   -> 210.60841209513913 -20.19047317670356 1946.5650427365322
9.215   -> 210.7222764701359 -20.225946797323573 1946.5330343563105
9.220   -> 210.8361285086502 -20.261455944337772 1946.5010307318846
9.225   -> 210.94996819329452 -20.29700062132791 1946.469031860592
9.230   -> 211.06379549618512 -20.332580820262972 1946.437037667741
9.235   -> 211.1776103999756 -20.368196544826052 1946.405048151537
9.240   -> 211.29141288732353 -20.403847798680886 1946.3730633101636
9.245   -> 211.4052029307223 -20.43953457425644 1946.3410830717057
9.250   -> 211.51898051284883 -20.475256875306133 1946.3091074351867
9.255   -> 211.63274561637365 -20.511014705560413 1946.2771363996096
9.260   -> 211.7464982141806 -20.546808057939234 1946.2451698959974
9.265   -> 211.8602382889386 -20.582636936250505 1946.2132079241603
9.270   -> 211.97396582330043 -20.618501344275618 1946.1812504838874
9.275   -> 212.0876807905515 -20.65440127545224 1946.1492975092797
9.280   -> 212.20138317332288 -20.690336733626545 1946.1173490008966
9.285   -> 212.3150729542202 -20.726307722614706 1946.0854049592765
9.290   -> 212.42875010693948 -20.762314236394456 1946.0534653217135
9.295   -> 212.54241461404553 -20.798356278833715 1946.021530089475
9.300   -> 212.65606645806892 -20.834433853767017 1945.9895992638067
9.305   -> 212.76970561312328 -20.870546955730077 1945.9576727852868
9.310   -> 212.88333206168036 -20.906695588595866 1945.9257506558456
9.315   -> 212.99694578616956 -20.942879756200707 1945.8938328773909
9.320   -> 213.11054676112695 -20.97909945365173 1945.861919393851
9.325   -> 213.2241349689063 -21.01535468481022 1945.83001020777
9.330   -> 213.3377103918114 -21.051645453497684 1945.798105321669
9.335   -> 213.45127300480365 -21.087971755401632 1945.7662046828686
9.340   -> 213.56482279009566 -21.124333594354965 1945.734308294475
9.345   -> 213.6783597298434 -21.160730974147878 1945.7024161595696
9.350   -> 213.7918837994342 -21.197163891052742 1945.6705282288833
9.355   -> 213.90539498091863 -21.233632348857594 1945.6386445060298
9.360   -> 214.01889325628443 -21.270136351304984 1945.6067649945953
9.365   -> 214.13237860134365 -21.306675895252248 1945.5748896487164
9.370   -> 214.24585099796596 -21.343250984426348 1945.543018472456
9.375   -> 214.35931042795275 -21.379861622506194 1945.5111514698488
9.380   -> 214.47275686753756 -21.416507806929857 1945.4792885984068
9.385   -> 214.5861902983925 -21.45318954134742 1945.447429862584
9.390   -> 214.69961070211676 -21.489906829358567 1945.415575266804
9.395   -> 214.8130180553603 -21.526659668973682 1945.383724771903
9.400   -> 214.9264123395833 -21.56344806375067 1945.3518783826653
9.405   -> 215.0397935361692 -21.600272017194907 1945.3200361038428
9.410   -> 215.15316162217746 -21.63713152787662 1945.2881978995226
9.415   -> 215.2665165788444 -21.674026599246826 1945.2563637747583
9.420   -> 215.3798583873265 -21.710957234702153 1945.224533734568
9.425   -> 215.49318702508404 -21.747923433356277 1945.192707746196
9.430   -> 215.60650247311992 -21.78492519853934 1945.1608858149025
9.435   -> 215.71980471235483 -21.82196253352547 1945.12906794591
9.440   -> 215.83309372063977 -21.8590354379517 1945.0972541095066
9.445   -> 215.9463694787369 -21.89614391501409 1945.0654443110966
9.450   -> 216.05963196732475 -21.93328796785131 1945.0336385560447
9.455   -> 216.17288116463328 -21.970467596600177 1945.0018368175508
9.460   -> 216.2861170511792 -22.007682804310303 1944.9700391011017
9.465   -> 216.3993396073948 -22.044933593972836 1944.938245412142
9.470   -> 216.512548811876 -22.082219966197513 1944.9064557266336
9.475   -> 216.62574464489157 -22.119541923876106 1944.874670050085
9.480   -> 216.738927086626 -22.156899469841093 1944.8428883879587
9.485   -> 216.8520961160267 -22.19429260514527 1944.8111107188156
9.490   -> 216.96525171311453 -22.231721332512162 1944.779337048124
9.495   -> 217.07839385782688 -22.26918565460546 1944.747567381305
9.500   -> 217.1915225294472 -22.3066855728884 1944.7158016993385
9.505   -> 217.30463770775074 -22.344221089906917 1944.6840400075946
9.510   -> 217.4177393724308 -22.381792208146866 1944.652282311394
9.515   -> 217.53082750309034 -22.419398929446814 1944.6205285939432
9.520   -> 217.64390207926346 -22.457041256166892 1944.588778860458
9.525   -> 217.75696308040466 -22.494719190607185 1944.5570331161011
9.530   -> 217.87001048641915 -22.532432734944308 1944.5252913461034
9.535   -> 217.9830442766066 -22.570181891345523 1944.493553555471
9.540   -> 218.09606443019004 -22.607966661918354 1944.4618197491545
9.545   -> 218.20907092735888 -22.645787049138303 1944.4300899141963
9.550   -> 218.32206374718714 -22.683643054973896 1944.3983640553406
9.555   -> 218.4350428686759 -22.7215346813345 1944.3666421772737
9.560   -> 218.54800827228007 -22.759461930953748 1944.3349242686293
9.565   -> 218.66095993685886 -22.797424805596783 1944.3032103338403
9.570   -> 218.7738978412028 -22.835423306970426 1944.2715003772794
9.575   -> 218.88682196601317 -22.873457438024435 1944.2397943889448
9.580   -> 218.9997322899471 -22.91152720031714 1944.2080923729122
9.585   -> 219.11262879159784 -22.94963259534965 1944.1763943331946
9.590   -> 219.22551145189365 -22.98777362624489 1944.1447002609232
9.595   -> 219.338380249304 -23.025950294352192 1944.1130101597735
9.600   -> 219.4512351622398 -23.06416260096503 1944.0813240333562
9.605   -> 219.56407617183677 -23.102410549335872 1944.0496418737018
9.610   -> 219.67690325639276 -23.14069414060412 1944.0179636840464
9.615   -> 219.78971639415292 -23.179013375854893 1943.9862894675591
9.620   -> 219.9025155664408 -23.217368258426298 1943.9546192169344
9.625   -> 220.0153007514002 -23.255758789248073 1943.9229529349336
9.630   -> 220.12807192712847 -23.294184969197495 1943.8912906242488
9.635   -> 220.24082907511755 -23.332646801654363 1943.8596322780043
9.640   -> 220.35357217337605 -23.37114428734024 1943.8279778984545
9.645   -> 220.46630119987282 -23.40967742692625 1943.7963274877839
9.650   -> 220.57901613624884 -23.448246223790257 1943.764681039313
9.655   -> 220.6917169603976 -23.48685067844831 1943.733038554763
9.660   -> 220.8044036501798 -23.52549079136824 1943.7014000357826
9.665   -> 220.91707618736666 -23.56416656588292 1943.6697654756601
9.670   -> 221.02973454975756 -23.602878002306692 1943.63813487556
9.675   -> 221.14237871512637 -23.641625100908083 1943.606508236573
9.680   -> 221.25500866535606 -23.680407864932796 1943.5748855517309
9.685   -> 221.36762437817384 -23.719226294498377 1943.5432668216222
9.690   -> 221.4802258312889 -23.75808038967911 1943.5116520467616
9.695   -> 221.59281300667809 -23.796970153592525 1943.4800412197064
9.700   -> 221.70538588201902 -23.835895586165318 1943.4484343404556
9.705   -> 221.81794443497887 -23.874856687283636 1943.4168314089327
9.710   -> 221.9304886476113 -23.913853459897226 1943.3852324170118
9.715   -> 222.0430184975673 -23.95288590374889 1943.3536373640916
9.720   -> 222.15553396249518 -23.991954018543694 1943.3220462494953
9.725   -> 222.2680350245091 -24.03105780702569 1943.290459064213
9.730   -> 222.38052166125678 -24.070197268761653 1943.2588758070378
9.735   -> 222.49299385039117 -24.109372403283547 1943.227296476687
9.740   -> 222.60545157407128 -24.14858321309371 1943.1957210630765
9.745   -> 222.7178948099652 -24.187829697591614 1943.1641495643923
9.750   -> 222.83032353575393 -24.227111856144937 1943.1325819787448
9.755   -> 222.9427377336269 -24.266429690980395 1943.101018294798
9.760   -> 223.055137381296 -24.305783201339686 1943.0694585101337
9.765   -> 223.16752245649374 -24.345172386435774 1943.0379026222581
9.770   -> 223.27989294142643 -24.384597248188165 1943.006350618417
9.775   -> 223.39224881387304 -24.424057785691 1942.974802495595
9.780   -> 223.50459005164083 -24.4635539980128 1942.943258250702
9.785   -> 223.61691663694057 -24.50308588673677 1942.911717869413
9.790   -> 223.72922854764127 -24.542653450820346 1942.8801813481266
9.795   -> 223.84152576164772 -24.582256689198445 1942.848648683167
9.800   -> 223.95380826116377 -24.621895603091563 1942.8171198585007
9.805   -> 224.066076024171 -24.661570191331794 1942.785594869955
9.810   -> 224.17832902869387 -24.701280452731847 1942.754073713284
9.815   -> 224.29056725691933 -24.741026388125853 1942.722556370622
9.820   -> 224.4027906869632 -24.780807996232408 1942.6910428372435
9.825   -> 224.5149992969912 -24.820625275753812 1942.6595331083515
9.830   -> 224.6271930691644 -24.860478227117106 1942.62802716414
9.835   -> 224.7393719817539 -24.900366848939573 1942.5965249993533
9.840   -> 224.8515360130873 -24.940291139825252 1942.5650266086654
9.845   -> 224.96368514529217 -24.98025109977637 1942.5335319702378
9.850   -> 225.07581935681486 -25.02024672732135 1942.5020410783102
9.855   -> 225.18793862616465 -25.060278020978362 1942.470553927053
9.860   -> 225.3000429354291 -25.100344980310172 1942.43907049252
9.865   -> 225.41213226324885 -25.14044760376898 1942.407590768474
9.870   -> 225.52420658833336 -25.180585889799634 1942.3761147486111
9.875   -> 225.63626589272508 -25.22075983751392 1942.3446424068177
9.880   -> 225.7483101552767 -25.26096944530053 1942.3131737364113
9.885   -> 225.8603393549153 -25.30121471154361 1942.2817087306448
9.890   -> 225.97235347363426 -25.341495634895605 1942.2502473611946
9.895   -> 226.08435249051485 -25.3818122136944 1942.2187896209668
9.900   -> 226.19633638471785 -25.422164446276046 1942.1873355028051
9.905   -> 226.30830513818483 -25.462552330828427 1942.1558849761495
9.910   -> 226.42025873024087 -25.50297586565126 1942.1244380335309
9.915   -> 226.53219714029507 -25.54343504904497 1942.0929946674198
9.920   -> 226.64412035023577 -25.58392987873083 1942.0615548450103
9.925   -> 226.75602833964547 -25.624460352982826 1942.0301185584958
9.930   -> 226.8679210881948 -25.66502647007806 1941.998685800012
9.935   -> 226.97979857771864 -25.705628227272232 1941.9672565345136
9.940   -> 227.09166078806905 -25.746265622825767 1941.9358307538957
9.945   -> 227.2035076991899 -25.786938655004466 1941.9044084499992
9.950   -> 227.3153392928634 -25.827647320602548 1941.8729895855618
9.955   -> 227.42715554922185 -25.868391617878725 1941.8415741522217
9.960   -> 227.53895644849237 -25.90917154509916 1941.8101621415656
9.965   -> 227.65074197240645 -25.949987098603653 1941.778753514152
9.970   -> 227.76251210138562 -25.99083827666062 1941.7473482614043
9.975   -> 227.87426681594872 -26.03172507754782 1941.715946374697
9.980   -> 227.98600609777955 -26.07264749716058 1941.6845478124626
9.985   -> 228.09772992759616 -26.113605533787947 1941.6531525659518
9.990   -> 228.20943828621589 -26.154599185730007 1941.6217606263701
9.995   -> 228.32113115527892 -26.19562844845033 1941.5903719500907
10.000  -> 228.43280851580548 -26.236693320268955 1941.5589865282352
10.005  -> 228.54447034891652 -26.27779379951848 1941.5276043518832
10.010  -> 228.6561166362135 -26.31892988124603 1941.4962253754288
10.015  -> 228.76774735902288 -26.360101563812414 1941.4648495899082
10.020  -> 228.87936249877262 -26.40130884559228 1941.433476986318
10.025  -> 228.99096203703135 -26.44255172123413 1941.402107517167
10.030  -> 229.102545955434 -26.48383018914861 1941.3707411734486
10.035  -> 229.21411423571746 -26.525144247761297 1941.3393779461198
10.040  -> 229.32566685942408 -26.566493891342212 1941.3080177859094
10.045  -> 229.43720380849797 -26.607879118360195 1941.2766606838106
10.050  -> 229.54872506498498 -26.649299927299904 1941.2453066307837
10.055  -> 229.66023061040863 -26.690756312075145 1941.2139555758931
10.060  -> 229.77172042702128 -26.732248271220556 1941.182607510174
10.065  -> 229.8831944971763 -26.77377580328724 1941.1512624246318
10.070  -> 229.99465280238636 -26.815338901857046 1941.1199202667929
10.075  -> 230.10609532520957 -26.856937565537187 1941.088581027775
10.080  -> 230.21752204830375 -26.89857179295179 1941.0572446986696
10.085  -> 230.32893295317936 -26.940241577376746 1941.0259112256
10.090  -> 230.44032802269618 -26.981946917497798 1940.9945805998066
10.095  -> 230.551707239812 -27.023687812017826 1940.9632528125057
10.100  -> 230.6630705860441 -27.06546425393435 1940.9319278085613
10.105  -> 230.77441804454847 -27.107276242016713 1940.9006055793736
10.110  -> 230.8857495985768 -27.14912377505144 1940.8692861163227
10.115  -> 230.99706522966284 -27.191006845786582 1940.837969363162
10.120  -> 231.10836492125168 -27.2329254530793 1940.8066553114886
10.125  -> 231.21964865688173 -27.274879595803757 1940.7753439528822
10.130  -> 231.33091641811288 -27.3168692664886 1940.7440352301414
10.135  -> 231.44216818867127 -27.358894464082113 1940.712729135094
10.140  -> 231.55340395237323 -27.400955187549215 1940.6814256595535
10.145  -> 231.66462369081498 -27.443051429230106 1940.650124745524
10.150  -> 231.77582738799418 -27.48518318816662 1940.6188263850956
10.155  -> 231.8870150279952 -27.527350463416646 1940.5875305703485
10.160  -> 231.9981865924609 -27.56955324716359 1940.5562372426539
10.165  -> 232.10934206564983 -27.611791538544352 1940.5249463943953
10.170  -> 232.22048143190335 -27.654065336711135 1940.4936580179483
10.175  -> 232.3316046729214 -27.696374633722666 1940.4623720542174
10.180  -> 232.44271177321164 -27.738719428811535 1940.4310884959064
10.185  -> 232.55380271736055 -27.781099721224706 1940.3998073357136
10.190  -> 232.6648774871354 -27.823515502928597 1940.3685285142428
10.195  -> 232.77593606728044 -27.865966773251237 1940.3372520245425
10.200  -> 232.88697844261424 -27.908453531533933 1940.305977859659
10.205  -> 232.99800459498184 -27.950975769683172 1940.2747059600606
10.210  -> 233.10901450935046 -27.99353348712131 1940.243436319163
10.215  -> 233.2200081707571 -28.03612668328275 1940.212168930382
10.220  -> 233.33098556113475 -28.07875535004622 1940.1809037342155
10.225  -> 233.44194666565946 -28.121419486926463 1940.1496407244651
10.230  -> 233.5528914695721 -28.164119093448882 1940.118379894935
10.235  -> 233.66381995490366 -28.20685416149624 1940.0871211863152
10.240  -> 233.77473210702408 -28.249624690672913 1940.0558645928095
10.245  -> 233.88562791136317 -28.29243068059243 1940.0246101086263
10.250  -> 233.99650735005963 -28.335272123172754 1939.9933576748067
10.255  -> 234.10737040866195 -28.37814901810437 1939.96210728597
10.260  -> 234.2182170727733 -28.421061365085297 1939.9308589367422
10.265  -> 234.3290473246495 -28.464009156099053 1939.8996125686692
10.270  -> 234.43986115000186 -28.506992390917986 1939.8683681767961
10.275  -> 234.550658534591 -28.550011069320252 1939.837125756177
10.280  -> 234.6614394607989 -28.593065183384283 1939.8058852490117
10.285  -> 234.77220391448358 -28.63615473295935 1939.7746466507783
10.290  -> 234.882951881547 -28.67927971789872 1939.743409956966
10.295  -> 234.99368334450588 -28.72244013040393 1939.7121751105708
10.300  -> 235.10439828934872 -28.76563597039558 1939.6809421075086
10.305  -> 235.21509670210256 -28.808867237796395 1939.6497109437075
10.310  -> 235.3257785654269 -28.852133924957865 1939.6184815630957
10.315  -> 235.43644386542442 -28.89543603186576 1939.587253962028
10.320  -> 235.54709258823092 -28.93877355850602 1939.5560281368726
10.325  -> 235.65772471665628 -28.982146497405445 1939.5248040326173
10.330  -> 235.76834023690105 -29.025554848608248 1939.4935816460545
10.335  -> 235.87893913519358 -29.068998612156857 1939.4623609739908
10.340  -> 235.98952139450108 -29.11247778077708 1939.4311419625926
10.345  -> 236.1000870011059 -29.15599235456439 1939.399924609085
10.350  -> 236.21063594131283 -29.199542333610474 1939.3687089107088
10.355  -> 236.3211681982528 -29.243127710862108 1939.3374948149187
10.360  -> 236.431683758274 -29.286748486458414 1939.306282319366
10.365  -> 236.54218260774206 -29.330404660532714 1939.2750714217177
10.370  -> 236.65266472995722 -29.374096226272822 1939.243862070817
10.375  -> 236.76313011131813 -29.417823183853532 1939.212654264731
10.380  -> 236.87357873823575 -29.461585533441838 1939.1814480015441
10.385  -> 236.9840105941847 -29.505383268484685 1939.150243231577
10.390  -> 237.09442566559898 -29.549216389184267 1939.1190399533004
10.395  -> 237.20482393892001 -29.593084895732993 1939.087838165203
10.400  -> 237.31520539780115 -29.636988781852978 1939.0566378191627
10.405  -> 237.42557002869722 -29.6809280477653 1939.0254389140393
10.410  -> 237.5359178180658 -29.724902693679315 1938.994241448711
10.415  -> 237.64624874974248 -29.768912713606216 1938.9630453766802
10.420  -> 237.75656281018905 -29.812958107777288 1938.9318506971792
10.425  -> 237.86685998586555 -29.857038876410197 1938.9006574094583
10.430  -> 237.9771402607928 -29.901155013816936 1938.8694654687017
10.435  -> 238.08740362142623 -29.945306520230208 1938.838274874495
